Number of Nodes,Probability,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
11,0.2,135,0.0,0.0,6.693206547583112,5.3333333333333295,7.990869041502288,6.010204081632649,4.0,4.0,4.0,3
11,0.2,136,0.4044640254051585,0.47436489616495,10.568369996056862,7.818286882898605,11.889416245563972,7.546818588353517,4.0,3.0,3.0,4
11,0.2,137,0.0,0.0,13.241946783834472,9.777777777777777,15.759011048530281,11.136363636363637,4.0,4.0,4.0,4
11,0.2,138,0.4504636004833007,0.5656960228285475,9.442954874025135,7.773613038675034,10.623324233278279,8.259463853592225,3.0,3.0,3.0,3
11,0.2,139,0.729481650091198,1.031323500583436,12.916523761959041,10.257262038839174,14.771272525298201,9.636051308439434,4.0,4.0,4.0,3
11,0.2,140,0.9719830093427675,1.404653972589147,14.597550803049955,11.684502867862337,14.522150230720152,10.89860968869642,4.0,4.0,4.0,5
11,0.2,141,0.6720654434577449,1.0087498479415629,11.665212242150284,8.888888888888875,13.12336377241907,9.388888888888875,3.0,3.0,3.0,4
11,0.2,142,0.3595674174300385,0.4231879177511283,9.062874293729486,6.927718314800866,10.036425243251209,6.3323675221226665,4.0,3.0,3.0,4
11,0.2,143,0.0,0.0,15.47971051767499,10.666666666666673,18.422134830952054,12.103305785123975,4.0,4.0,4.0,5
11,0.2,144,1.0737849594543751,1.3150821058262467,13.783117549619671,9.434042864169482,13.18010615682381,8.442396313106213,5.0,4.0,4.0,5
11,0.2,145,1.2280026256012866,1.648893222929502,14.751526400574893,11.179959379179566,15.909704093182011,11.398068090844268,4.0,4.0,4.0,4
11,0.2,146,0.3660885353399154,0.4198502979975225,9.381487472988077,7.111111111111105,9.642084347237745,6.919753086419748,5.0,5.0,5.0,3
11,0.2,147,1.191538022632942,1.8218383412918189,15.914268689545457,13.251214993207412,17.163736065997377,12.293393764843797,5.0,4.0,4.0,6
11,0.2,148,1.4573695359942498,2.6247279355698887,19.81198272561426,12.4823523595216,21.367468972666618,11.580105880538879,7.0,6.0,6.0,7
11,0.2,149,0.44647839761290625,0.5390103674569501,10.659634174138615,7.111111111111117,11.992088445905942,7.611111111111118,5.0,5.0,5.0,4
12,0.2,100,0.7145311798163289,0.9582399792663565,14.152667656928596,12.444444444444436,15.479480249765654,12.069444444444436,3.0,3.0,3.0,4
12,0.2,101,1.1999656313352682,1.7438099821608748,15.927610454548843,9.429570960236141,16.8434480556854,9.393138526980684,5.0,4.0,4.0,6
12,0.2,102,1.5260163604219754,2.211722374869857,16.09906282868463,12.221064254553212,16.015906512420763,11.366347260717207,5.0,4.0,4.0,5
12,0.2,103,0.28532594926958954,0.34316578964751815,14.270645272715553,11.326720580558371,14.605113521294822,11.020409026396637,4.0,3.0,3.0,4
12,0.2,104,0.8382183115192239,1.2872172674777662,19.531064929432766,12.184142055496435,22.430207379895442,13.340003746029023,6.0,5.0,5.0,6
12,0.2,105,0.0,0.0,11.129515906054381,8.888888888888891,13.245043722907695,10.169421487603309,5.0,5.0,5.0,3
12,0.2,106,0.0,0.0,15.358461011771762,9.777777777777775,18.238172451478967,11.194444444444443,7.0,7.0,7.0,4
12,0.2,107,0.0,0.0,8.550575700050166,7.1111111111111125,10.196561522309825,8.180000000000001,4.0,4.0,4.0,2
12,0.2,108,0.0,0.0,10.79029981913425,8.000000000000004,11.637472118983634,8.309917355371905,6.0,6.0,6.0,3
12,0.2,109,1.959106700842801,3.8457653119815505,20.07893124579616,13.504319448414794,22.962166207744158,13.463360833384963,7.0,6.0,6.0,7
12,0.2,110,0.46133771663937234,0.5085909282280744,12.455710833787064,10.499740285689562,12.391373484438992,9.863844341217918,3.0,3.0,3.0,3
12,0.2,111,0.5165798684805895,0.678085329343093,14.739146846659871,10.27336588492979,15.084595600878464,10.032583872001746,5.0,5.0,5.0,4
12,0.2,112,0.43615647504858834,0.5152841315434638,13.55332466863322,11.330229203634449,13.870980715554312,11.023822764834238,4.0,4.0,4.0,3
12,0.2,113,0.5326670832445624,0.7115439517075841,13.724752372009597,9.475812527659444,15.695558756006843,10.3519336239668,5.0,5.0,5.0,4
12,0.2,114,1.447175989478196,2.2570785661967268,17.82252479963125,13.921045604550244,18.240240224622607,12.531278680311818,5.0,5.0,5.0,7
12,0.2,115,0.7539454877147722,1.112904743813857,15.011745356195362,11.816601737887758,17.240051307505613,10.445031893311501,5.0,4.0,4.0,4
12,0.2,116,0.8777472315627861,0.9538126795365602,15.243721722777266,10.443732751034503,15.16498349073813,9.773571101601862,5.0,4.0,4.0,5
12,0.2,117,1.5493874717066813,2.0974768001475113,12.952540611526707,11.54434639910033,13.697311696689493,11.373242693542236,4.0,4.0,4.0,5
12,0.2,118,0.948586071619218,1.1325917226084474,17.442259839213715,13.302495558003898,17.85106280419529,12.834829698542825,5.0,5.0,5.0,5
12,0.2,119,0.5665182803108963,0.8499564483186182,17.785440756404753,12.916333522845328,20.425467118683585,13.400696029952027,5.0,5.0,5.0,5
12,0.2,120,0.0,0.0,12.637989189530296,10.666666666666671,15.040251597457544,12.103305785123972,4.0,4.0,4.0,4
12,0.2,121,1.831113944159376,3.2798470347826427,15.967119479617843,13.104985857320706,19.040789979444277,13.479230926160607,5.0,4.0,4.0,6
12,0.2,122,0.5711037010853242,0.9274020376923131,19.107162611063167,12.78321153551162,21.943382061142856,13.961663848941598,6.0,4.0,4.0,6
12,0.2,123,1.465201902623922,2.1485689902634575,19.343212622871857,13.333333333333343,19.796569168720417,12.895833333333341,5.0,4.0,4.0,5
12,0.2,124,0.0,0.0,10.828427124746197,8.000000000000012,12.933954621224625,9.05555555555557,3.0,3.0,3.0,4
12,0.2,125,2.7930418965638824,3.8166813820733023,18.44883520388221,16.419707662022446,18.353541633614228,15.399116259292917,6.0,6.0,6.0,8
12,0.2,126,1.407612532679427,1.5815010768288593,16.851718102679328,12.702155436725944,18.431566674805516,11.193774478614738,4.0,4.0,4.0,5
12,0.2,127,1.1085352598877993,1.6274012566556921,15.75966938785362,11.645670306367634,15.678266136883302,10.862388983739676,5.0,5.0,5.0,5
12,0.2,128,0.5909481659079,0.8364210860124878,10.488378315499943,7.556407492370749,10.779722157597165,7.294032232218988,4.0,4.0,4.0,4
12,0.2,129,0.4901380163708565,0.5969395521220524,13.470726545527105,10.429744713787478,14.733607159170273,10.918638997246266,5.0,5.0,5.0,3
12,0.2,130,0.0,0.0,11.476106529911563,9.777777777777763,13.039726044612017,10.509999999999986,2.0,2.0,2.0,3
12,0.2,131,0.30647015384408244,0.3816315126025122,12.018553735709924,9.777777777777779,12.96215919429872,10.045454545454547,2.0,2.0,2.0,3
12,0.2,132,0.0,0.0,9.650940183949274,7.111111111111111,11.50874616935951,8.18,5.0,5.0,5.0,3
12,0.2,133,1.4825859700197659,2.1031519163108694,17.36341379459281,13.383680294842708,16.27820043243076,12.913160284477145,5.0,5.0,5.0,5
12,0.2,134,0.8736722253422712,1.1141692375427938,15.853830044378766,11.623557333537878,15.771940426380946,10.841763317191967,5.0,5.0,5.0,5
12,0.2,135,0.0,0.0,6.6932065475831015,5.333333333333339,7.990869041502275,6.01020408163266,4.0,4.0,4.0,3
12,0.2,136,0.3643530546445515,0.407617150964672,11.75591926889321,8.734926499936032,12.431884626854568,8.745845158060954,4.0,4.0,4.0,4
12,0.2,137,0.0,0.0,15.294572333270265,11.555555555555554,18.162304645758443,13.138888888888886,4.0,4.0,4.0,4
12,0.2,138,0.39737940260848653,0.40861612775876505,10.578483982313507,9.126026953631376,11.186746811296535,9.0907673040378,3.0,3.0,3.0,3
12,0.2,139,0.919561401296153,1.6161104845942131,17.060558751085058,13.15947090929869,19.592985440699245,12.696833260143658,5.0,5.0,5.0,5
12,0.2,140,1.1865966042351586,1.781879869892848,17.308639848905997,14.124348540741245,17.71431109536473,13.59858005186255,5.0,4.0,4.0,6
12,0.2,141,0.4590250882203569,0.6383619795525443,14.285941125774231,10.66666666666667,15.407564602591219,10.91322314049587,3.0,3.0,3.0,4
12,0.2,142,1.2025652147559092,1.4288121727295164,12.046997309453326,9.81111350942375,12.381636123604808,9.317151197317347,4.0,4.0,4.0,4
12,0.2,143,0.0,0.0,17.033250670651864,12.444444444444438,20.22698517139909,14.111111111111102,5.0,4.0,4.0,5
12,0.2,144,1.046926436422703,1.301679137077759,15.58723061591089,10.343404627606471,15.506718061076642,9.716976842179374,5.0,4.0,4.0,5
12,0.2,145,1.3119946128522573,1.866854557618844,18.461063199076047,12.968087509441725,20.191787873989426,13.45439079104579,5.0,5.0,5.0,6
12,0.2,146,0.355665782614194,0.4006081496264016,11.432514585177179,7.999999999999995,10.932342072075677,7.249999999999996,6.0,6.0,6.0,4
12,0.2,147,1.2755488202531327,2.0427693179544413,19.386140385046534,14.926426940870227,21.203591046144645,15.392877782772423,6.0,5.0,5.0,7
12,0.2,148,2.0995102834723216,2.647489483025852,21.67685329582307,15.029451249021545,22.184904544943922,14.417643817420748,7.0,6.0,6.0,7
12,0.2,149,0.8655558956848785,1.0499439296623436,11.954471143782117,8.888888888888886,11.431463031241652,7.999999999999997,4.0,4.0,4.0,4
13,0.2,100,0.7416545715169258,1.0130245872409263,16.841891768726992,13.927368816718737,18.61078868526489,12.820300090741117,4.0,3.0,3.0,4
13,0.2,101,1.1022129674036538,1.2557168924914461,17.726782436085212,11.085757909234578,19.118554610819178,11.302028853824304,5.0,3.0,3.0,6
13,0.2,102,1.5429990667320783,2.2425244332730605,19.572459836279343,13.152074513567314,18.349181096511888,11.66202695876291,6.0,5.0,5.0,6
13,0.2,103,0.5141244233434487,0.7230642418757723,15.998555365901241,13.743883132922406,17.678877009361283,14.481206375144875,4.0,4.0,4.0,4
13,0.2,104,0.8382183115192148,1.2872172674777649,19.531064929432784,12.184142055496428,22.430207379895467,13.340003746029014,6.0,5.0,5.0,6
13,0.2,105,0.0,0.0,14.708790857829538,11.555555555555559,17.466689143672575,13.138888888888895,3.0,3.0,3.0,4
13,0.2,106,0.0,0.0,15.358461011771775,9.777777777777777,18.23817245147898,11.194444444444445,7.0,7.0,7.0,4
13,0.2,107,0.19539305662547857,0.21255866696963244,11.591043419323563,9.777777777777787,10.866603205615842,8.750000000000009,3.0,3.0,3.0,3
13,0.2,108,0.0,0.0,13.82422352822353,10.66666666666667,16.416265439765443,12.166666666666668,5.0,5.0,5.0,4
13,0.2,109,1.9591067008428003,3.8457653119815505,20.07893124579612,13.504319448414773,22.962166207744115,13.463360833384963,7.0,6.0,6.0,7
13,0.2,110,0.4613377166393742,0.5085909282280746,12.455710833787066,10.49974028568958,12.391373484438995,9.863844341217936,3.0,3.0,3.0,3
13,0.2,111,0.5835835111873576,0.8101583141443693,16.111182701367024,12.049237760637201,18.554076528127556,12.756162873337306,4.0,3.0,3.0,4
13,0.2,112,0.4398332934139648,0.5335218275598446,15.03079959480785,13.075070926945557,15.708964369425662,13.023815101566258,4.0,4.0,4.0,4
13,0.2,113,0.7189234211845011,0.8520525246782314,17.180243004122712,12.512138231488663,17.955387104160796,11.546889697802078,5.0,5.0,5.0,4
13,0.2,114,2.210483013728567,3.405674532182366,21.67456780432069,16.480563193013133,23.951038683176854,15.032593170296481,6.0,6.0,6.0,6
13,0.2,115,0.807856273643577,1.2025681435834605,16.451408899830025,13.383614001903416,18.945890278872298,12.319767650374528,5.0,5.0,5.0,4
13,0.2,116,1.375796593173804,1.6422463150016813,16.848312462300544,12.731861386927136,17.243194785635716,12.284256885042979,5.0,5.0,5.0,5
13,0.2,117,1.7043262188773547,2.2681107372103386,16.28002088600123,13.362553043403288,17.55820434399306,12.396684104089628,4.0,4.0,4.0,6
13,0.2,118,1.2413739960356962,1.5988015544647296,19.29539110829419,14.816934657577358,20.1659671864051,13.581276830179545,5.0,5.0,5.0,5
13,0.2,119,0.578651636072641,0.6970291249503653,19.311480722383887,14.118365646199656,21.339757543817697,14.846581904186504,5.0,5.0,5.0,5
13,0.2,120,0.5441459999637767,0.7620087134557623,14.99395041280135,11.904912581754068,17.219614927201548,12.383234962270972,4.0,4.0,4.0,5
13,0.2,121,0.9477714134207853,1.8507128369215502,19.160551496565738,14.788961908221383,22.00469585933721,16.059888322209158,5.0,4.0,4.0,6
13,0.2,122,0.7636450349309127,1.2215587766809615,20.848560171675246,14.960980352630145,23.038275811008,14.808825411913679,6.0,6.0,6.0,7
13,0.2,123,1.625606305261483,2.202705625342525,22.517966235983597,15.619996676421723,21.88506481810832,14.317367515721614,6.0,5.0,5.0,6
13,0.2,124,0.8281958561216065,1.055589497206294,19.489590544080478,12.653168188530088,18.27149113507545,11.150604466142141,6.0,4.0,4.0,6
13,0.2,125,1.8443424448036998,3.496751051473687,20.384409284125272,17.4946203793421,22.295447654512017,16.860540034982108,6.0,7.0,6.0,10
13,0.2,126,2.260237309087704,2.455247892596088,18.60295121477673,15.803599163739069,18.080087201343655,14.45966571725869,5.0,5.0,5.0,5
13,0.2,127,1.4889122789081621,2.6115747968085543,18.114565220059244,14.376759829141156,18.539125342404382,13.81516764831533,7.0,6.0,7.0,6
13,0.2,128,1.0754421861623311,1.5090196300834058,12.471112148716095,10.296734820205147,11.925500992209766,9.17052944924521,4.0,3.0,3.0,5
13,0.2,129,0.4995151336205319,0.6172948086102836,14.636506024973142,11.310459359924169,16.17377219031795,11.331373670870773,5.0,5.0,5.0,3
13,0.2,130,0.0,0.0,13.771327835893903,10.666666666666663,14.094093332047667,10.41666666666666,3.0,3.0,3.0,3
13,0.2,131,0.36035076872332444,0.42408295209665486,13.487392888498963,11.427546941117676,12.64443083296778,11.118508712541777,3.0,2.0,2.0,3
13,0.2,132,0.0,0.0,11.056455888210747,9.777777777777775,13.158096263655766,11.136363636363635,3.0,3.0,3.0,3
13,0.2,133,1.6753068318200475,2.600172615451616,21.20591827140777,15.788311997720827,20.60989394129424,14.445678567363418,6.0,5.0,5.0,6
13,0.2,134,0.9244415452771255,1.1724733342928089,18.434070185170267,13.751384222653222,18.866118705135193,13.239499056276884,5.0,5.0,5.0,5
13,0.2,135,0.0,0.0,10.397382487031992,8.0,12.419095748399323,9.055555555555555,4.0,4.0,4.0,4
13,0.2,136,0.3524505979904222,0.4153767757863148,14.74572316130921,11.354330152386776,13.824115463727386,10.07150919767,4.0,4.0,4.0,4
13,0.2,137,0.0,0.0,17.670768475902122,14.2222222222222,20.93829223254083,16.121301775147902,5.0,5.0,5.0,4
13,0.2,138,0.41828515401509003,0.4365264716859514,13.16783662319034,11.67447796571704,14.402321306614434,12.143541812553885,4.0,4.0,4.0,4
13,0.2,139,1.038824700605733,1.9144855266139542,19.40178101491346,14.906561089697266,22.343619112588947,13.663428868644482,5.0,5.0,5.0,5
13,0.2,140,1.1865966042351608,1.7818798698928477,17.308639848905997,14.124348540741217,17.714311095364735,13.598580051862522,5.0,4.0,4.0,6
13,0.2,141,1.2923774245173278,1.5091346256052658,16.70430567248562,13.676514288304963,15.660286567955271,12.020373886205535,4.0,3.0,3.0,5
13,0.2,142,1.7169048622339207,2.38732672436902,16.047451385660995,13.269475783469318,15.964561657429277,12.310334632927356,4.0,4.0,4.0,5
13,0.2,143,0.0,0.0,18.64303500569,13.333333333333332,22.090341774493627,15.144970414201183,5.0,5.0,5.0,5
