Number of Nodes,Degree,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
12,3,94,1.3099092094130154,1.3099092094130147,16.871583743451637,16.871583743451627,16.40292863946687,15.465618431497326,4.0,4.0,4.0,4
12,3,95,2.6666666666666687,2.6666666666666696,16.6846584384265,16.684658438426492,13.903882032022084,13.416407864998744,4.0,4.0,4.0,5
12,3,96,1.6755366879194362,1.6755366879194353,16.833852160593374,16.833852160593366,15.314129396095359,13.092996124905952,5.0,5.0,5.0,4
12,3,97,2.0692702473306124,2.069270247330612,17.265323061968665,17.265323061968687,15.706648063318717,14.747463448764918,4.0,4.0,4.0,4
12,3,98,3.3811978464829995,3.381197846483001,16.24264068711927,16.242640687119295,15.791456223588177,14.889087296526021,7.0,6.0,6.0,6
12,3,99,1.1312707395948383,1.1312707395948371,16.165469242625132,16.165469242625164,13.47122436885428,12.573142744264015,5.0,5.0,5.0,4
14,3,0,2.02883918666505,2.02883918666505,19.329818327756286,19.329818327756264,15.878065054942663,14.95759751552568,7.0,6.0,6.0,5
14,3,1,2.677519831951259,2.6775198319512614,19.838757590002484,19.8387575900025,17.611958268675675,16.66725552629462,5.0,5.0,5.0,5
14,3,2,1.116308740731981,1.1163087407319805,18.47444763323758,18.474447633237567,16.400785143792547,15.521049542209795,6.0,6.0,6.0,4
14,3,3,1.1033418480920962,1.103341848092096,20.504065775082413,20.504065775082406,18.202589004409894,17.226204919882157,4.0,4.0,4.0,5
14,3,4,0.49082233099105055,0.4908223309910498,18.949747468305823,18.94974746830586,17.88624123283968,16.98387230577753,5.0,5.0,5.0,6
14,3,5,2.0493592877896427,2.0493592877896414,19.133230827123022,19.133230827123025,15.716582465136765,14.80547623527377,7.0,6.0,6.0,5
14,3,6,2.3367026774494284,2.33670267744943,19.175124944936268,19.17512494493627,15.750995490483364,14.837894302629259,7.0,6.0,6.0,5
14,3,7,1.6107854350935567,1.6107854350935567,19.85225082098243,19.852250820982427,16.307206031521282,15.36186075433164,5.0,5.0,5.0,5
14,3,8,1.8224466948392597,1.8224466948392606,19.154918681483466,19.15491868148341,15.734397488361417,14.822258503528827,6.0,6.0,6.0,5
14,3,9,1.0771875221705431,1.0771875221705425,19.198530881430223,19.198530881430244,15.77022179546054,14.856006039201974,5.0,5.0,5.0,4
14,3,10,1.7183663439941044,1.7183663439941048,19.18418006432205,19.184180064322057,15.758433624264539,14.84490124024921,7.0,6.0,7.0,4
14,3,11,1.9170473562501735,1.9170473562501718,19.278323544224378,19.278323544224424,18.196376814701583,17.2783614078338,7.0,7.0,6.0,5
14,3,12,2.1595214987737,2.159521498773701,20.436885582942914,20.436885582942917,18.142949446081975,17.16976441832279,4.0,4.0,4.0,5
14,3,13,2.3780040757424628,2.3780040757424628,19.890855622657824,19.89085562265787,17.658208562971744,16.711024961892836,5.0,5.0,5.0,5
14,3,14,1.2153496473358891,1.2153496473358885,19.51247261813318,19.51247261813317,18.41738486915632,17.488219506388063,5.0,5.0,5.0,4
14,3,15,1.8510742881263043,1.8510742881263034,19.370280895132844,19.370280895132815,15.911302163859121,14.988907835519441,7.0,7.0,6.0,4
14,3,16,1.1163087407319818,1.1163087407319812,18.474447633237553,18.474447633237528,16.400785143792525,15.521049542209761,7.0,6.0,6.0,4
14,3,17,1.4791386022855753,1.479138602285575,19.901083961609782,19.901083961609714,16.347318968465178,15.399648303626567,5.0,5.0,5.0,5
14,3,18,3.0091448273554895,3.009144827355491,19.802492501312894,19.802492501312855,16.26633312607845,15.444205667113227,5.0,5.0,5.0,6
14,3,19,2.3367026774494293,2.3367026774494293,19.17512494493623,19.17512494493628,15.750995490483332,14.837894302629262,7.0,7.0,6.0,5
14,3,20,2.434597880705217,2.434597880705218,19.91355353889442,19.913553538894465,17.678358753916473,16.730094299683447,4.0,4.0,4.0,5
14,3,21,0.8979479746592604,0.897947974659261,19.02386716289498,19.023867162894998,16.888535134406766,15.982636698078451,5.0,6.0,5.0,4
14,3,22,2.76835988171136,2.7683598817113615,20.088517316898365,20.088517316898383,17.833683740511812,16.877087677802383,5.0,5.0,5.0,5
14,3,23,1.8659725260203437,1.8659725260203446,19.438643122706136,19.43864312270615,15.967456850794324,15.041807178284522,7.0,7.0,6.0,4
14,3,24,2.719528890938801,2.7195288909388013,20.062177826491077,20.06217782649107,17.810300723517592,16.854958922256102,5.0,5.0,5.0,6
14,3,25,1.8922465838646303,1.8922465838646312,20.188520821145318,20.18852082114537,19.05549159138716,18.094133457046958,4.0,4.0,4.0,5
14,3,26,1.4174557842393969,1.4174557842393958,19.231650132097233,19.231650132097283,15.797426894222728,14.881634030789563,6.0,6.0,6.0,5
14,3,27,1.8700962880484282,1.8700962880484286,19.48430994728637,19.484309947286402,16.004968885270944,15.077144602066857,7.0,6.0,6.0,4
14,3,28,1.1546355507075676,1.1546355507075667,20.075431887441443,20.075431887441425,17.822067083749033,16.866094136728,4.0,4.0,4.0,4
14,3,29,2.3780040757424628,2.3780040757424628,19.89085562265784,19.890855622657885,17.658208562971755,16.711024961892846,5.0,5.0,5.0,5
14,3,30,2.3766774033339946,2.3766774033339946,19.66311896062463,19.66311896062466,17.45603417933003,16.519695181205073,7.0,6.0,6.0,5
14,3,31,1.2687526707733514,1.2687526707733514,18.91356180654722,18.913561806547257,16.790610991526613,15.889965191214873,6.0,6.0,6.0,5
14,3,32,1.9169916478335365,1.9169916478335383,19.224905816221252,19.22490581622124,18.14595702041292,17.230485314878564,7.0,7.0,6.0,4
14,3,33,1.6672449783670036,1.6672449783670042,19.77882693128012,19.778826931280136,16.24689355069438,15.30504464920487,5.0,4.0,4.0,6
14,3,34,1.927115323781965,1.9271153237819652,19.83324100295077,19.833241002950825,18.72015094666272,17.775710898903206,5.0,5.0,5.0,5
14,3,35,2.1049644743976264,2.104964474397627,19.884657252617444,19.884657252617433,18.76868159048075,17.821793149879912,4.0,5.0,4.0,5
14,3,36,1.085487172195455,1.085487172195455,18.94974746830583,18.94974746830583,16.82273499737354,15.920366070311362,7.0,6.0,6.0,5
14,3,37,2.843150496195354,2.843150496195357,20.246256260259536,20.24625626025959,17.973717292271218,17.00960985130653,4.0,4.0,4.0,4
14,3,38,1.8700962880484298,1.8700962880484295,19.48430994728638,19.48430994728635,16.004968885270955,15.077144602066818,7.0,6.0,6.0,4
14,3,39,1.3249878273837823,1.3249878273837807,18.606929102393106,18.606929102393153,16.518396243961227,15.632352000990167,7.0,6.0,6.0,5
14,3,40,2.220327156995634,2.2203271569956358,19.939354624999396,19.939354624999456,16.378755584820933,15.429262507440056,6.0,5.0,5.0,5
14,3,41,1.3268820909961385,1.3268820909961379,19.62709628580918,19.627096285809174,17.424054865973453,16.48943123331587,6.0,5.0,5.0,5
14,3,42,1.2252955903661922,1.2252955903661922,18.786516933606762,18.78651693360676,17.73217159549618,16.83757555103871,6.0,6.0,6.0,5
14,3,43,2.4095820417757823,2.4095820417757836,19.183676863903326,19.183676863903347,17.030407011832544,16.11689858974193,7.0,7.0,6.0,5
14,3,44,2.335999874443078,2.3359998744430794,20.234553778441498,20.234553778441455,17.96332835433072,16.999778174404895,4.0,4.0,4.0,6
14,3,45,1.9838316311101931,1.983831631110192,18.796628430031603,18.79662843003158,17.741715609978808,15.791725245638778,8.0,8.0,7.0,4
14,3,46,1.7781123063515758,1.778112306351575,18.697325404991258,18.697325404991208,17.64798571389481,16.75763688508566,7.0,7.0,7.0,6
14,3,47,2.5285352832738526,2.528535283273855,19.398932018294374,19.398932018294396,17.221500873383782,15.011078347489711,7.0,6.0,6.0,5
14,3,48,1.0201425471514003,1.020142547151399,19.90340354624994,19.90340354624991,17.66934804616066,16.72156692491064,4.0,4.0,4.0,5
14,3,49,1.5971581720563557,1.5971581720563572,19.16898298722218,19.1689829872222,15.745950310932505,14.833141597255276,7.0,6.0,6.0,5
14,3,50,2.4007566614993605,2.4007566614993605,20.281859674328633,20.281859674328643,18.005324404761133,17.039521563126446,4.0,4.0,4.0,4
14,3,51,0.864110450371518,0.8641104503715168,19.486178878112447,19.48617887811242,17.298954718324314,16.371041438414178,4.0,4.0,4.0,5
14,3,52,3.1718009830805993,3.1718009830805993,19.293617559003202,19.293617559003216,17.128007424829374,16.20926373154352,7.0,6.0,7.0,6
14,3,53,1.0458450042625258,1.0458450042625265,20.413928463466497,20.41392846346647,18.122569146138623,17.15047731454496,4.0,4.0,4.0,6
14,3,54,1.4981513606620864,1.4981513606620867,20.186396755523912,20.18639675552391,16.581683049180356,15.620426060822073,5.0,4.0,4.0,4
14,3,55,1.6981430358165972,1.6981430358165976,18.7163040072953,18.716304007295268,16.615494373823378,15.724241802047386,7.0,7.0,7.0,4
14,3,56,2.033859427379928,2.033859427379926,20.28269401681333,20.282694016813362,19.14437955668605,18.178536984456873,5.0,4.0,4.0,5
14,3,57,2.448389252872164,2.448389252872164,19.377528709538744,19.37752870953871,15.91725572569254,14.994516263333525,7.0,6.0,6.0,5
14,3,58,2.541094123074899,2.541094123074901,19.218848552505282,19.21884855250523,17.061630857836324,16.146447593431265,7.0,7.0,6.0,4
14,3,59,0.8055227245895424,0.8055227245895417,18.949747468305798,18.949747468305887,16.822734997373512,15.920366070311408,4.0,4.0,4.0,6
14,3,60,1.076825174627456,1.0768251746274553,19.18119364722946,19.181193647229456,17.028202523560847,16.114812349883252,6.0,5.0,5.0,5
14,3,61,1.9933202429354298,1.993320242935431,19.91779680574833,19.917796805748278,18.799961270731846,17.851494756172354,5.0,5.0,5.0,5
14,3,62,1.1260041711057551,1.1260041711057553,20.515566416370564,20.51556641637056,18.212798757390193,17.235867023277308,4.0,4.0,4.0,5
14,3,63,2.1109510935845597,2.11095109358456,18.770680551165952,18.770680551165977,16.663767428075893,15.769925497068014,7.0,7.0,7.0,5
14,3,64,3.1111111111111205,3.111111111111118,19.79404833542441,19.794048335424396,17.572267399815548,15.652475842498541,5.0,5.0,5.0,5
14,3,65,1.7642418791602177,1.7642418791602175,20.47924120065109,20.479241200651074,16.822233843391967,15.84703188145619,4.0,4.0,4.0,6
14,3,66,1.0458450042625262,1.045845004262526,20.413928463466526,20.413928463466476,18.12256914613865,17.150477314544965,4.0,4.0,4.0,6
14,3,67,1.678429293274959,1.6784292932749605,19.362311101832837,19.36231110183285,15.904755547934117,14.982740733561137,6.0,6.0,6.0,4
14,3,68,1.2252955903661926,1.2252955903661926,18.78651693360678,18.78651693360676,17.732171595496194,16.837575551038714,6.0,6.0,6.0,5
14,3,69,1.8590277739241967,1.8590277739241974,18.949747468305823,18.949747468305816,17.88624123283968,16.983872305777492,7.0,7.0,6.0,5
14,3,70,1.8657616398926353,1.865761639892636,18.449178363095523,18.4491783630955,15.154682226828466,14.2761499238239,7.0,7.0,7.0,4
14,3,71,1.5971581720563566,1.5971581720563564,19.168982987222165,19.1689829872222,15.745950310932493,14.833141597255276,7.0,6.0,6.0,5
14,3,72,1.8643409591286504,1.8643409591286508,20.395855855558768,20.39585585555875,19.25119047591006,18.27995924469296,4.0,4.0,4.0,5
14,3,73,1.324987827383782,1.324987827383781,18.606929102393142,18.60692910239315,16.51839624396126,15.632352000990164,6.0,7.0,6.0,5
14,3,74,2.5657945395024178,2.5657945395024178,20.179632236437442,20.179632236437435,16.576126479930753,15.615191611528967,4.0,4.0,4.0,5
14,3,75,1.5892436038963713,1.5892436038963715,19.920355107711973,19.92035510771203,16.36314883847769,15.414560500015263,5.0,5.0,5.0,4
14,3,76,1.406783460671975,1.4067834606719736,19.876227838532117,19.87622783853217,16.326901438794238,15.38041439886418,5.0,5.0,5.0,5
14,3,77,1.2252955903661933,1.2252955903661928,18.786516933606777,18.78651693360678,17.73217159549619,16.83757555103873,6.0,6.0,6.0,5
14,3,78,2.4399621586597036,2.439962158659704,19.231771729573136,19.231771729573133,17.073103474212886,16.157304820423686,7.0,6.0,6.0,4
14,3,79,2.4025676017500115,2.4025676017500124,19.35834527787182,19.3583452778718,17.18546978749845,16.263643821885495,7.0,7.0,6.0,6
14,3,80,1.6468475708151291,1.6468475708151298,20.171887031190433,20.171887031190437,16.569764347049283,15.609198297944982,4.0,4.0,4.0,5
14,3,81,1.8360283270061606,1.8360283270061621,19.199219546920695,19.19921954692076,17.044205107980616,16.129956558127304,7.0,6.0,6.0,6
14,3,82,1.004917871539588,1.004917871539588,19.245798517697104,19.24579851769708,17.08555582693518,16.169089230854347,5.0,5.0,5.0,5
14,3,83,1.8224466948392652,1.822446694839262,18.949747468305848,18.949747468305837,16.82273499737356,15.920366070311369,7.0,7.0,6.0,4
14,3,84,0.0,0.0,18.949747468305837,18.94974746830585,16.82273499737355,15.92036607031138,4.0,4.0,4.0,4
14,3,85,1.5971581720563557,1.5971581720563555,19.16898298722219,19.16898298722213,15.74595031093251,14.833141597255219,7.0,7.0,6.0,5
14,3,86,0.8694861851042288,0.8694861851042291,19.636320806456865,19.636320806456908,17.43224398124232,16.49718108569679,4.0,4.0,4.0,5
14,3,87,2.4483892528721634,2.448389252872163,19.37752870953872,19.3775287095387,15.917255725692518,14.99451626333352,7.0,6.0,6.0,5
14,3,88,1.6638304147921459,1.6638304147921446,19.831686883125965,19.831686883125926,16.290314225424897,15.345948183371252,5.0,5.0,5.0,4
14,3,89,1.3116520854976905,1.3116520854976912,18.722910734364046,18.722910734364024,16.62135952948645,15.729792351659572,7.0,6.0,6.0,4
14,3,90,1.7712433450298941,1.7712433450298941,19.41803890048692,19.418038900486913,15.950531953971396,15.025863434900588,7.0,6.0,6.0,5
14,3,91,1.5971581720563557,1.5971581720563575,19.168982987222165,19.168982987222144,15.745950310932493,14.833141597255231,7.0,7.0,6.0,5
14,3,92,2.484305529604635,2.484305529604635,20.098574380711987,20.098574380712016,17.84261195022391,16.885536979713837,5.0,5.0,5.0,5
14,3,93,1.0854871721954549,1.0854871721954555,18.949747468305848,18.949747468305834,16.82273499737356,15.920366070311363,7.0,6.0,6.0,5
14,3,94,2.444338576158779,2.44433857615878,20.062177826491084,20.062177826491045,17.810300723517592,15.524304270499023,5.0,5.0,5.0,4
14,3,95,1.4174557842393969,1.4174557842393964,19.231650132097258,19.23165013209723,15.797426894222745,14.881634030789522,6.0,6.0,6.0,5
14,3,96,2.448389252872164,2.4483892528721647,19.377528709538634,19.377528709538723,15.91725572569245,14.994516263333535,7.0,6.0,6.0,5
14,3,97,2.3895623868042657,2.3895623868042692,19.863734321330732,19.863734321330725,17.634131489344632,16.688239378805065,5.0,5.0,5.0,4
14,3,98,1.9838316311101931,1.9838316311101913,18.79662843003158,18.79662843003158,17.741715609978787,15.791725245638775,8.0,7.0,7.0,4
14,3,99,2.412679857335867,2.4126798573358674,19.184180064322042,19.18418006432206,17.03085373057161,16.117321346556288,7.0,7.0,6.0,5
16,3,0,2.14751236195596,2.147512361955959,22.550686808155206,22.550686808155238,18.322433031626105,17.38282108128633,8.0,6.0,6.0,6
16,3,1,1.531003983003667,1.5310039830036675,23.120760042077755,23.12076004207787,20.14034956790367,19.176984566150523,5.0,5.0,5.0,5
16,3,2,1.9826405024362426,1.9826405024362417,22.423659386059843,22.42365938605981,20.671810996523917,19.737491855438062,7.0,7.0,6.0,5
16,3,3,2.48368438752033,2.4836843875203307,21.982307005095947,21.982307005095947,19.148650242720297,18.23272078417463,8.0,7.0,8.0,6
16,3,4,1.6691046717467062,1.6691046717467048,23.033798771185673,23.03379877118562,18.71496150158836,17.75521988612225,5.0,5.0,5.0,4
16,3,5,1.8794441531431743,1.8794441531431751,22.157486419384103,22.1574864193841,19.30124793563537,18.378019334827698,7.0,7.0,6.0,5
16,3,6,1.6338634206279918,1.6338634206279914,21.93981530166695,21.93981530166701,19.111635985436447,18.19747701453371,8.0,7.0,7.0,5
16,3,7,2.2237232989369633,2.2237232989369637,22.574558346252253,22.574558346252328,19.664556684430675,18.72395008667023,7.0,6.0,6.0,6
16,3,8,1.0751370402649043,1.075137040264905,21.845149113447246,21.845149113447288,20.13849683895918,19.22828229256558,7.0,6.0,6.0,5
16,3,9,1.920876664557033,1.9208766645570332,21.915306607192345,21.915306607192353,20.203173278505442,19.290035503205768,8.0,8.0,8.0,6
16,3,10,0.6055816281497843,0.6055816281497838,23.791256828977456,23.791256828977424,19.330396173544184,18.3390938056701,4.0,4.0,4.0,5
16,3,11,2.4790199547306875,2.479019954730688,22.472135954999604,22.472135954999576,18.25861046343718,20.745760927206643,7.0,6.0,6.0,7
16,3,12,1.7249734456827268,1.7249734456827257,23.45285386330976,23.4528538633098,20.429634419992485,19.45243217568795,4.0,4.0,4.0,6
16,3,13,2.24694257090226,2.2469425709022617,22.395525855753345,22.395525855753306,18.196364757799593,17.263217847143174,8.0,7.0,6.0,5
16,3,14,3.0195573388106776,3.019557338810678,22.852802015423848,22.85280201542376,19.906933005623117,18.95473292164705,5.0,6.0,5.0,5
16,3,15,1.2157531246168698,1.2157531246168725,21.48761378197029,21.487613781970254,19.80889395525386,18.9135767143384,7.0,7.0,7.0,5
16,3,16,3.0288243452241224,3.028824345224123,22.861943849803332,22.861943849803335,19.91489640041462,18.96231540667282,7.0,6.0,6.0,6
16,3,17,2.466826885629472,2.466826885629473,22.94102129729142,22.941021297291442,19.983780270687447,19.027904383300324,5.0,5.0,5.0,6
16,3,18,1.789247860770459,1.7892478607704585,21.924237341283686,21.924237341283686,17.813442839792994,16.899932950572843,8.0,7.0,7.0,4
16,3,19,3.0815363422748465,3.0815363422748465,23.13046910006789,23.130469100067856,18.79350614380516,17.829736597968974,5.0,5.0,5.0,6
16,3,20,1.0824395315787503,1.0824395315787505,21.803705799337838,21.803705799337823,18.993071848641943,18.084584107002858,7.0,6.0,6.0,6
16,3,21,2.366918203253942,2.366918203253942,22.46406332694431,22.464063326944327,19.568305163705393,18.632302525082732,7.0,7.0,6.0,7
16,3,22,1.883113128715205,1.883113128715206,23.112155384172528,23.112155384172453,21.306518244784048,20.343511770443463,5.0,5.0,5.0,5
16,3,23,2.360841707947687,2.3608417079476856,22.148824535646728,22.14882453564674,17.995919935212967,17.073052246227697,8.0,7.0,7.0,6
16,3,24,2.147512361955959,2.1475123619559593,22.55068680815525,22.550686808155255,18.32243303162614,17.382821081286345,6.0,7.0,6.0,6
16,3,25,2.2694965576391155,2.2694965576391146,21.95122543690122,21.951225436901225,17.83537066748224,16.920736274278028,7.0,8.0,7.0,6
16,3,26,1.249987696232007,1.2499876962320065,21.48588841241881,21.485888412418824,18.71622310925545,17.820977758738007,6.0,6.0,6.0,5
16,3,27,2.3503556883405157,2.350355688340515,22.502805943985653,22.50280594398568,20.744774229611775,19.807157315279063,7.0,7.0,6.0,5
16,3,28,2.360841707947686,2.3608417079476873,22.148824535646757,22.148824535646767,17.99591993521299,17.073052246227718,7.0,8.0,7.0,6
16,3,29,2.2039107619060285,2.2039107619060307,22.403957543907893,22.403957543907996,18.203215504425163,17.26971727342908,7.0,6.0,7.0,5
16,3,30,1.7304904405949713,1.73049044059497,21.5780100322123,21.578010032212347,18.796469676497434,17.897385925155294,7.0,7.0,7.0,4
16,3,31,2.655404233829276,2.6554042338292754,23.163712706760936,23.163712706760933,21.354047651545237,20.388892955430197,5.0,5.0,5.0,6
16,3,32,1.787679103025672,1.7876791030256731,22.28758163932435,22.287581639324365,20.546364323752137,19.617715088780304,7.0,6.0,7.0,5
16,3,33,2.300388563337744,2.300388563337744,21.524625778936073,21.52462577893605,19.843014389956693,18.946154982501,9.0,8.0,8.0,5
16,3,34,2.2554356731264265,2.2554356731264273,22.52739653894634,22.52739653894639,18.303509687893904,17.364868165437844,7.0,7.0,6.0,6
16,3,35,1.295879463831163,1.2958794638311637,22.92915125624794,22.92915125624797,18.62993539570145,17.674554093357813,5.0,5.0,5.0,6
16,3,36,0.7855727874092755,0.7855727874092748,23.696194713625637,23.69619471362556,19.25315820482083,18.265816758419703,4.0,4.0,4.0,6
16,3,37,2.3168852412489915,2.31688524124899,21.86025087358535,21.860250873585382,17.761453834788096,16.85061004838873,7.0,7.0,7.0,7
16,3,38,2.8031508756328685,2.8031508756328676,23.126613810124844,23.12661381012483,20.145448748663437,17.826764811971223,5.0,5.0,5.0,6
16,3,39,1.3527180843813063,1.3527180843813067,22.247123905391568,22.247123905391582,21.464998455592646,20.53803495953468,6.0,6.0,6.0,5
16,3,40,2.1749391736146375,2.1749391736146375,21.940123308165454,21.940123308165496,17.82635018788443,16.912178383377572,8.0,7.0,7.0,5
16,3,41,2.658632742331861,2.6586327423318616,22.475565279565167,22.475565279565284,20.719661742099138,19.78317985545069,6.0,6.0,6.0,5
16,3,42,1.6232704851046589,1.6232704851046587,22.871076815435703,22.8710768154357,19.922852069695946,18.969890535719458,5.0,5.0,5.0,5
16,3,43,1.9717187111378882,1.9717187111378909,22.351773135442578,22.351773135442624,20.605540859236125,19.674216978592728,7.0,7.0,7.0,6
16,3,44,2.0401417229520025,2.0401417229520025,23.489127193944217,23.489127193944242,19.084915845079678,18.10620221199869,4.0,4.0,4.0,6
16,3,45,1.4077450233456272,1.4077450233456268,23.06936773288951,23.069367732889518,21.267073378757516,20.30584972322046,5.0,5.0,5.0,5
16,3,46,3.00326860909264,3.003268609092639,23.153274381820488,23.15327438182047,20.16867260603894,19.20395284012974,6.0,5.0,5.0,6
16,3,47,2.120074215253337,2.1200742152533367,23.368126106987173,23.368126106987237,18.986602461927077,18.012930540802664,4.0,4.0,4.0,5
16,3,48,3.0052896098325337,3.0052896098325323,22.845655678299917,22.845655678299856,18.56209523861868,18.948805556089855,6.0,6.0,6.0,5
16,3,49,1.3527180843813085,1.3527180843813087,22.24712390539162,22.247123905391625,21.464998455592696,20.53803495953472,6.0,6.0,6.0,5
16,3,50,2.172842913849877,2.172842913849877,22.15758697875688,22.15758697875691,18.003039420239965,17.079806629458453,7.0,7.0,7.0,5
16,3,51,1.0332767780899232,1.033276778089923,23.424898802236534,23.424898802236527,20.405282941010732,19.429245490917538,4.0,4.0,4.0,5
16,3,52,1.7613318922383747,1.7613318922383727,23.465063007584252,23.465063007584327,20.440269729262845,19.462558770613562,4.0,4.0,4.0,4
16,3,53,2.3236697496518914,2.3236697496518905,22.326190126782794,22.326190126782812,20.58195652312789,19.651698601178623,7.0,6.0,6.0,6
16,3,54,2.7321256221015484,2.7321256221015493,22.98711794503548,22.987117945035493,21.191249355579583,20.23345277453645,5.0,5.0,5.0,6
16,3,55,2.686681245597116,2.686681245597116,22.904135049946987,22.90413504994703,19.95164889116476,18.997309930750337,5.0,5.0,5.0,5
16,3,56,1.9040682313475163,1.9040682313475172,22.184210138214436,22.18421013821442,20.451068721166433,19.52672663207415,7.0,7.0,7.0,6
16,3,57,1.3548219642012247,1.354821964201225,22.572156272414478,22.57215627241448,20.808706563632096,19.868200052281498,5.0,5.0,5.0,6
16,3,58,1.849815358066914,1.8498153580669134,22.164127489591635,22.164127489591586,19.307032930386463,18.383527618320105,6.0,6.0,6.0,6
16,3,59,1.7853724110329265,1.785372411032925,21.757755426815994,21.757755426815994,18.953044766327995,18.046471623543994,8.0,7.0,7.0,6
16,3,60,2.171262213763894,2.1712622137638924,21.826083397673106,21.82608339767314,17.733692760609397,16.82427261903971,8.0,7.0,7.0,5
16,3,61,1.969247087757192,1.9692470877571933,21.89406107645569,21.89406107645569,20.18358755485759,19.271335010005266,8.0,7.0,7.0,6
16,3,62,1.9908061919140339,1.9908061919140354,23.014560102224557,23.014560102224525,21.216547594238264,20.25760758997888,5.0,5.0,5.0,6
16,3,63,1.2617043701178723,1.2617043701178732,22.18252185917562,22.18252185917573,19.323056150766263,18.398784406634036,6.0,6.0,6.0,6
16,3,64,1.174405526686664,1.1744055266866649,22.29806745148828,22.298067451488265,19.42370719406987,18.494621050257848,7.0,6.0,6.0,5
16,3,65,1.1280356003503755,1.1280356003503744,23.456812331963324,23.456812331963285,21.62424886852869,20.64688168803018,4.0,4.0,4.0,5
16,3,66,1.486058121441121,1.4860581214411184,21.162975820829672,21.162975820829708,18.434935968925846,17.55314530972464,7.0,7.0,7.0,5
16,3,67,2.6684789503081827,2.6684789503081823,22.966151031743866,22.966151031743884,20.005670625308134,19.048747665652154,6.0,6.0,6.0,6
16,3,68,1.846159567960579,1.8461595679605782,22.18819538331509,22.18819538331507,19.32799832218463,18.40349018121315,7.0,7.0,7.0,5
16,3,69,2.01903348379961,2.0190334837996105,23.032177450948215,23.03217745094821,22.222452462438316,21.26277840198214,5.0,5.0,5.0,5
16,3,70,1.3224169757273954,1.3224169757273936,22.731032413621737,22.731032413621726,20.95517050630754,20.00804415573996,5.0,6.0,5.0,5
16,3,71,2.106361756717772,2.106361756717772,22.24697441093119,22.246974410931266,18.07566670888159,17.148709441759518,8.0,7.0,7.0,5
16,3,72,1.3721452478536034,1.3721452478536023,21.636767764477735,21.63676776447777,18.847653169838026,17.946121179651485,7.0,7.0,7.0,5
16,3,73,1.6270373564850755,1.6270373564850762,23.421734871392495,23.42173487139251,20.402526860627056,19.426621240985714,4.0,4.0,4.0,5
16,3,74,1.7653173371039044,1.7653173371039035,22.81666807384731,22.81666807384735,19.87545695495293,18.924762451875992,6.0,6.0,6.0,5
16,3,75,1.9692470877571924,1.9692470877571928,21.894061076455714,21.89406107645567,20.18358755485761,19.271335010005252,8.0,8.0,7.0,6
16,3,76,2.692393290512785,2.6923932905127828,22.67879961913045,22.678799619130462,20.907018398885885,19.96206841475546,7.0,6.0,6.0,5
16,3,77,2.068254157931661,2.068254157931663,22.82867835073669,22.828678350736723,18.548301159973562,17.597106228692894,7.0,6.0,6.0,5
16,3,78,2.3041990948084057,2.304199094808404,21.70391273188518,21.703912731885172,18.906142731290604,18.00181303412872,8.0,7.0,7.0,6
16,3,79,2.132633054413349,2.132633054413348,22.365035435546066,22.365035435546154,18.17159129138118,17.23971481490016,7.0,6.0,7.0,5
16,3,80,2.728421882180752,2.728421882180753,22.36817649261869,22.368176492618733,19.484778741617063,18.552771387757986,7.0,6.0,7.0,6
16,3,81,2.171368286589382,2.1713682865893826,22.255958234791276,22.25595823479125,18.082966065767913,17.155634472651588,7.0,7.0,7.0,5
16,3,82,1.0266325427982539,1.0266325427982532,22.04765538946447,22.04765538946448,17.913720003939883,16.99506769604554,6.0,5.0,5.0,6
16,3,83,2.644588198174775,2.644588198174775,22.846580713866626,22.84658071386663,19.901513668719755,18.949572805641985,5.0,5.0,5.0,5
16,3,84,2.513894023965554,2.513894023965552,22.112096389799724,22.11209638979974,19.261708964552103,18.340371614977126,7.0,7.0,7.0,5
16,3,85,2.106095964611347,2.106095964611347,23.16524678138938,23.165246781389392,22.35084357423116,21.38562495833995,5.0,5.0,5.0,5
16,3,86,1.1108350394266517,1.1108350394266517,23.522797297194884,23.522797297194835,21.685078758351533,20.7049622043017,4.0,4.0,4.0,5
16,3,87,1.9860571070502644,1.986057107050263,22.12027353802403,22.120273538024026,17.972722249644523,17.051044185560187,7.0,7.0,7.0,5
16,3,88,2.8084426615844205,2.8084426615844222,21.872267801258936,21.872267801258925,21.103320886370927,20.191976394651796,8.0,8.0,7.0,7
16,3,89,2.281356510863135,2.2813565108631337,22.55298435317882,22.55298435317886,18.32429978695779,17.384592105575372,7.0,6.0,7.0,6
16,3,90,1.3493256404822083,1.3493256404822065,23.068196939954184,23.06819693995415,21.265994054020265,20.30481918152214,5.0,5.0,5.0,6
16,3,91,2.2998044915007263,2.2998044915007263,23.325447256814694,23.32544725681461,18.95192589616194,17.98003226046126,4.0,4.0,4.0,6
16,3,92,1.9906557801157894,1.990655780115791,22.165348244707733,22.165348244707722,21.386097720479725,20.462541543616894,7.0,7.0,7.0,5
16,3,93,2.501951178200402,2.5019511782004007,22.413052926755203,22.41305292675522,18.210605502988603,18.589993117634215,7.0,6.0,6.0,5
