Number of Qubits,Depth,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
11,10,27,3.1460463784142894,3.528806522930756,68.79019092196272,64.43167794428471,62.02159603635937,56.06311914369537,10.0,10.0,10.0,15
11,10,28,3.43012341254082,3.825372366113694,68.57094440626125,62.554266228494924,61.82392223073436,54.423692083108406,10.0,10.0,10.0,20
11,10,29,3.1887736270507503,3.6281964004243012,68.56566279166941,63.993195572253114,61.81916029938564,55.67559466714626,11.0,10.0,10.0,23
11,10,30,3.169009773575488,3.564979114291562,65.0900778764492,63.53343654970621,58.68555475602569,55.28154374583596,11.0,11.0,10.0,23
11,10,31,3.1523422973557738,3.549916266396622,68.63860403500611,62.69880728280037,61.884924505996885,54.555318362231645,12.0,9.0,10.0,18
11,10,32,3.2484076381977784,3.618204559680357,68.29235839416553,63.34985216127044,61.57274762470395,55.11587067365997,12.0,12.0,10.0,20
11,10,33,3.262398432300873,3.6632805664856383,67.55440038086573,61.52345824612331,60.90740081901479,53.52686474243619,11.0,10.0,10.0,22
11,10,34,3.3315655211379647,3.7953399594087744,72.58269139419724,65.74892325665203,65.44093430398341,57.21559696014016,8.0,8.0,8.0,16
11,10,35,3.1875567455352307,3.5274056863244425,71.32099860351077,65.17458759744329,64.30338548289185,56.7034336889251,11.0,11.0,9.0,14
11,10,36,3.118774022884466,3.469542519702367,67.70435343784627,64.73005553856413,61.04259927972288,56.3166802770133,10.0,10.0,10.0,21
11,10,37,3.2169907070933066,3.600165410061265,67.50933824533861,64.96449444251378,60.86677256186446,56.52064767188693,11.0,10.0,10.0,22
11,10,38,3.1569109685787082,3.535773064689281,67.86788796521195,63.07261419798967,61.190042865186626,54.88057423467869,10.0,10.0,10.0,16
11,10,39,3.16082149489358,3.5296118647368666,68.68581537024885,63.40419114897597,61.927490492855156,55.163146878998084,10.0,10.0,10.0,18
11,10,40,3.3425994576727,3.6836499631543838,68.76582609906941,62.87893680597365,61.999628584565265,54.70616316945451,12.0,10.0,10.0,18
11,10,41,3.118016410086718,3.4665512890495025,71.10068081721627,65.63287737790378,64.1047458140954,57.102156644215015,12.0,10.0,10.0,21
11,10,42,3.336059666022996,3.7610051584957698,69.2513317742789,63.2343103389869,62.43736304143517,55.02126884805882,11.0,10.0,10.0,16
11,10,43,3.041407304501905,3.3877974161510647,68.86166902805194,65.6011867900181,62.086041070773355,57.07458508273713,13.0,13.0,10.0,16
11,10,44,3.296724874815471,3.651210747647873,70.61666915330596,65.30090286606604,63.66835836562932,56.81333096211521,10.0,10.0,10.0,18
11,10,45,3.3026427978617607,3.6945513185313272,67.52292268253174,62.94252648008368,60.87902036150974,54.76738265779004,12.0,10.0,11.0,15
11,10,46,3.216990499266935,3.584412686800457,66.06868176730158,60.32296329245092,59.56786914394344,52.48240572077109,10.0,10.0,10.0,22
11,10,47,3.0957371077231217,3.4463016735290974,67.65436305572355,64.26878107482922,60.99752768965801,55.915360576636516,10.0,10.0,10.0,21
11,10,48,3.204653249895832,3.5729158059329564,69.29994653658761,64.19744486094956,62.481194365478665,55.85329638225558,10.0,10.0,10.0,22
11,10,49,3.473241967622288,3.9022005323913422,71.48618209273737,64.6995703309631,64.45231578099656,56.29015742491065,10.0,11.0,10.0,20
11,10,50,3.215965516107485,3.6114225497479686,70.96130432023156,64.51226258744228,63.97908323521473,56.12719525505763,10.0,10.0,10.0,18
11,10,51,3.1264333058985327,3.503434644871387,68.83684256017685,64.34577377472635,62.06365739744839,55.98234604772401,11.0,11.0,10.0,21
11,10,52,3.2743538929349274,3.6458347034732403,68.55311576346921,61.731724990494975,61.807847833115964,53.7080617390636,11.0,10.0,10.0,18
11,10,53,3.1920225663988773,3.55669045865447,65.83785688891741,61.94049773197947,59.359756225947244,53.889698965154544,11.0,10.0,10.0,14
11,10,54,3.23512732917753,3.590229489140692,68.63499999536229,64.42671311100038,61.881675084998164,56.05276518586398,10.0,10.0,10.0,22
11,10,55,3.068361439742784,3.4494495274029395,65.47315836154631,63.26644540536747,59.030942125615326,55.04923012599949,13.0,10.0,10.0,19
11,10,56,3.0719474022950695,3.434744005025657,68.60524061679749,65.03358395207559,61.854843873587036,56.58684798802666,10.0,10.0,10.0,18
11,10,57,3.3106446639051135,3.684532996453898,69.07447073044403,63.46214890920093,62.277904199000226,55.21357150207316,11.0,10.0,10.0,17
12,10,0,2.663612880796967,2.9203202688386236,101.20048314014895,94.51780818081909,89.7480616013599,81.59204186615037,8.0,8.0,7.0,24
12,10,1,2.663530384376311,2.920268259349374,101.20161276487909,94.51257888868624,89.74906339133878,81.58752770494789,7.0,8.0,7.0,24
12,10,2,2.663612323183257,2.9203190475296017,101.20050964238199,94.51779940214655,89.74808510444971,81.59203428800366,8.0,7.0,7.0,30
12,10,3,2.6611367811653968,2.9403528017272924,101.23031918325285,93.79388468119375,89.7745212283433,80.9717700520517,7.0,7.0,7.0,24
12,10,5,2.6636310640663616,2.920291624452858,101.20043470574485,94.50743549752276,89.7480186480681,81.58308769734275,8.0,7.0,7.0,24
12,10,7,2.6636331329359155,2.9203156943139703,101.20045399420576,94.51251801366644,89.74803575373721,81.58747515488076,7.0,7.0,7.0,24
12,10,9,2.6604845272751843,2.939906894667625,101.23396866813317,93.80119974022087,89.77775771678378,80.97808510424804,7.0,7.0,7.0,24
12,10,11,2.661049864101319,2.919588766017639,101.23651873429432,94.55632653124255,89.78001920297255,81.6252926463034,7.0,7.0,7.0,24
12,10,13,2.6637328825612445,2.920317791114355,101.20082436737445,94.50607246598348,89.74836421337423,81.58191106694304,7.0,7.0,7.0,24
12,10,15,2.663804512126595,2.9202939481071755,101.1997541520419,94.5044021128257,89.74741510968806,81.580469142639,7.0,8.0,7.0,24
12,10,17,2.663602214595653,2.9203189061016617,101.20046969242452,94.51802342552939,89.74804967545637,81.59222767510799,7.0,7.0,7.0,24
12,10,19,2.663800841010976,2.9203228224933153,101.19978111954732,94.50372270656445,89.74743902539737,81.5798826484621,7.0,7.0,7.0,24
12,10,20,2.6615331272901916,2.9196055975911817,101.2405451281137,94.54406738465026,89.78358994719551,81.61470999715766,7.0,8.0,7.0,26
12,10,21,2.660148394847759,2.919459753021567,101.23928413347289,94.57641473209912,89.7824716538713,81.6426336887678,8.0,7.0,7.0,24
12,10,22,2.663735300721512,2.920315370499892,101.20078544497477,94.50601789360414,89.7483296956544,81.5818639575999,8.0,8.0,7.0,24
12,10,23,2.6622445668216477,2.9201297847830046,101.20415039674435,94.5425435744519,89.75131385036723,81.61339457535625,8.0,8.0,7.0,24
12,10,24,2.66346319847395,2.9202978416141208,101.20191992725286,94.52730749447969,89.7493357934735,81.60024210283395,7.0,8.0,7.0,17
12,10,25,2.6608811275685333,2.9194923463467646,101.24243023615448,94.55793009063136,89.78526172570209,81.62667691120866,7.0,7.0,7.0,24
12,10,26,2.6635075085073625,2.9202540916705693,101.20194277191328,94.5091648139244,89.74935605290239,81.58458052138255,7.0,7.0,7.0,24
12,10,27,2.6635974184333704,2.9201845365250283,101.20057075820432,94.51122889183469,89.74813930405841,81.58636232667949,7.0,7.0,7.0,24
12,10,28,2.6637230232249154,2.9203057350546477,101.20097935232415,94.50852926038083,89.74850165934666,81.5840318828526,7.0,7.0,7.0,24
12,10,29,2.6611060705885445,2.919558887434138,101.24169693460351,94.5555597037537,89.78461140872014,81.62463068617356,7.0,7.0,7.0,24
12,10,30,2.6610167272419134,2.919540886656253,101.24082978284108,94.55623218714481,89.78384238877697,81.62521120421623,8.0,8.0,8.0,24
12,10,31,2.663521337784319,2.920244466703025,101.20164137918897,94.5106180032678,89.7490887674908,81.58583498007164,7.0,7.0,7.0,24
12,10,32,2.6610975258929317,2.919596023699291,101.23623257735836,94.55547152659976,89.77976542918098,81.62455456767088,7.0,8.0,7.0,24
12,10,33,2.6600741628223656,2.939604397544396,101.23637711707076,93.8050798523435,89.77989361195846,80.98143478474842,7.0,7.0,7.0,24
12,10,34,2.6635138669561758,2.9202231788764683,101.20166642736162,94.50941354463065,89.74911098106998,81.5847952369646,7.0,8.0,7.0,16
12,10,35,2.6593816594443442,2.9193795231352286,101.23777430350692,94.59088708239754,89.78113268484084,81.65512687533419,7.0,7.0,7.0,24
12,10,36,2.663631563548372,2.920277789255581,101.2004425782842,94.5091804093882,89.74802562970618,81.58459398409141,7.0,8.0,7.0,24
12,10,37,2.663721099035081,2.9202783521501585,101.20109927522304,94.5034566542992,89.74860801108908,81.57965298012782,7.0,7.0,7.0,26
12,10,38,2.660731385453093,2.9195053033926546,101.24266537959973,94.56394703851267,89.78547025897933,81.63187101243558,7.0,7.0,7.0,24
12,10,39,2.663806369486861,2.920298818331947,101.1996977699348,94.5078222839589,89.74736510810047,81.58342158886751,7.0,7.0,7.0,24
12,10,40,2.6634883456942444,2.9202719622560753,101.20443785135838,94.51197069048081,89.75156877498424,81.5870026807816,8.0,7.0,7.0,26
12,10,41,2.663526646463189,2.9202626348189034,101.20159197835139,94.50902842064484,89.74904495713264,81.58446278054207,7.0,8.0,7.0,26
12,10,42,2.6611722067076014,2.9196193082786412,101.23537692994542,94.55476719880679,89.77900661168975,81.62394656010197,7.0,7.0,7.0,26
12,10,43,2.6611618542775464,2.919614719434517,101.23553594951417,94.5550935879329,89.77914763570081,81.62422831394026,7.0,7.0,7.0,24
12,10,44,2.6638043711377715,2.9203271469377925,101.19975693860329,94.50706520535542,89.74741758090633,81.58276804441594,7.0,7.0,7.0,24
12,10,45,2.6567706734828747,2.9187918654605753,101.25252851491858,94.62078819957485,89.79421722587823,81.6809388704654,7.0,7.0,7.0,24
12,10,46,2.6603925991697155,2.939938159029621,101.23420717301082,93.80675308085246,89.77796923109466,80.98287927416831,7.0,7.0,7.0,24
12,10,47,2.663521544388912,2.9202609842059535,101.20174424743746,94.50968223002845,89.74917999458397,81.58502717833785,7.0,8.0,7.0,24
12,10,48,2.6605345252241213,2.9399447583468006,101.2333271078676,93.79998783483262,89.77718875912223,80.9770388726653,7.0,7.0,7.0,24
12,10,49,2.663617682364685,2.920275019296577,101.2003996613769,94.50687117926199,89.7479875695199,81.58260055232695,7.0,7.0,7.0,24
12,10,50,2.6608738512935064,2.919474282610091,101.2443389408873,94.55782311031356,89.786954430565,81.6265845609655,7.0,7.0,7.0,24
12,10,51,2.6608190117184733,2.9400483826172774,101.235013932647,93.7952336571585,89.77868469322763,80.97293461594619,7.0,7.0,7.0,24
12,10,52,2.661001694219098,2.9196236016550903,101.23610736847154,94.56281693250267,89.77965438964304,81.63089545387518,7.0,7.0,7.0,24
12,10,53,2.661392978185196,2.940462996870136,101.22967794749681,93.78749493678954,89.77395255846797,80.96625381912939,7.0,7.0,7.0,24
12,10,54,2.660630388816659,2.939881431520306,101.23619831235803,93.79643593042451,89.77973504180272,80.97397253216819,7.0,7.0,7.0,24
12,10,55,2.66348207300792,2.920283971235857,101.20170851020674,94.52447481832499,89.74914830158129,81.597796808811,7.0,8.0,7.0,24
12,10,56,2.6609275653478677,2.940096576205707,101.23440062656368,93.79243052518731,89.77814079234459,80.97051468677736,6.0,7.0,6.0,18
12,10,57,2.6510897868967853,2.947403298438569,101.27720204926943,93.3333333333335,89.8160985629246,80.57889546351099,7.0,7.0,7.0,24
13,10,0,3.2148316735387756,3.5625091719715414,96.6814513555811,89.59011797524738,85.74042912377348,77.34720804526138,10.0,10.0,10.0,26
13,10,1,3.226562092038339,3.556714410920766,95.50028706553093,89.6550348695546,84.69293209435767,77.3987226581077,11.0,10.0,11.0,26
13,10,2,3.3276631835405803,3.6831069630921167,99.21572500950084,91.8596995541428,87.98790997514165,79.30199814871277,9.0,9.0,9.0,26
13,10,3,3.2270371311553965,3.5697612208245397,95.5686658419199,88.84210230009515,84.75357273998667,76.69692222297452,13.0,11.0,10.0,26
13,10,5,3.237454698713007,3.589648773903863,98.36055259473231,91.44724586344589,87.22951372861246,78.9459290348921,10.0,11.0,10.0,26
13,10,7,3.2225833894268807,3.5636912258323163,95.65835930847,89.11701850437834,84.8331159843606,76.93425594417035,12.0,10.0,10.0,28
13,10,9,3.2194655738498374,3.5649300506410766,96.69752666264765,89.54952652228737,85.754685257777,77.30763785377815,11.0,10.0,10.0,26
13,10,11,3.2195600867475336,3.553941916460243,96.06383684654551,88.92707831807049,85.19270738092312,76.77028157482165,12.0,11.0,10.0,26
13,10,13,3.2517536134721805,3.623698846677483,95.86325433988466,88.42704537467287,85.0148239301196,76.34307477206676,11.0,10.0,11.0,25
13,10,15,3.2270768889381127,3.612644066347726,96.46793268553212,87.75345899747039,85.55107343931435,75.76605740087622,13.0,14.0,10.0,26
13,10,17,3.2327652296348925,3.5730220657711413,96.24017193704496,91.47588262002009,85.34908739091489,78.97065099705674,12.0,10.0,10.0,26
13,10,19,3.1971014893826957,3.5326269990747132,96.19646683939982,90.73030154706409,85.3103282103849,78.32699475656989,12.0,12.0,11.0,26
13,10,20,3.2636869025102295,3.61334634889884,97.67737916957932,89.68194384514565,86.62365208899823,77.42195303598682,12.0,10.0,10.0,26
13,10,21,3.244117875349829,3.586385525107309,96.26882241160936,89.0082811344903,85.37449561502932,76.84038354150182,13.0,13.0,12.0,26
13,10,22,3.2375480524926092,3.569162589909699,98.90100988457075,92.74039385448783,87.70880980147955,80.06229693168865,8.0,10.0,8.0,26
13,10,23,3.27805544514154,3.6299191960121355,97.97550740817837,90.17857634629549,86.88804244260788,77.85069327657037,12.0,10.0,10.0,26
13,10,24,3.242948216546549,3.585109559368748,95.25965362279001,88.76468490728574,84.4795300989092,76.63008819269737,12.0,12.0,11.0,26
13,10,25,3.251173141782815,3.5825131639464955,96.6356709112533,89.7807782814277,85.6998294545804,77.50727628787105,10.0,10.0,10.0,28
13,10,26,3.19250384846728,3.525849433616086,96.18002137384066,90.41219463595704,85.29574380712646,78.05237472408399,10.0,10.0,10.0,26
13,10,27,3.2449448650269055,3.6131703017606758,96.079482713287,88.55002539099577,85.20658267250822,76.449248992203,13.0,12.0,10.0,24
13,10,28,3.2194115609192955,3.561246824862314,98.04286222433747,91.7363186214999,86.9477750051632,79.1954840349118,9.0,10.0,9.0,26
13,10,29,3.2519932880457367,3.5982637419733225,97.90932176996716,91.61106155215339,86.82934674718243,79.08735026210782,10.0,10.0,10.0,26
13,10,30,3.3057291401556785,3.6464604639876845,97.9671373549546,90.19076820635831,86.88061959215278,77.86121844559251,11.0,10.0,10.0,22
13,10,31,3.2551865663714974,3.618180611698748,96.71587175750143,89.62303727685538,85.77095431748833,77.37562876986499,10.0,10.0,10.0,30
13,10,32,3.2317887682946793,3.5696335353381072,95.83115707601779,88.70869832238462,84.98635897495957,76.58175526679264,12.0,11.0,11.0,26
13,10,33,3.264824206316567,3.5962847629803227,97.44833928245227,90.99164259916863,86.42053165655346,78.55260911989537,11.0,10.0,10.0,26
13,10,34,3.2191116865269227,3.55307317299737,96.08003274521678,91.41767711801248,85.20707045970039,78.92040249162014,11.0,10.0,11.0,28
13,10,35,3.301047063183653,3.6450246879515276,97.97066535573568,92.09526737233627,86.88374834432477,79.5053626140109,10.0,10.0,10.0,22
13,10,36,3.1796097192773045,3.5303712220247014,97.50730053228077,91.69121089370935,86.47282051642355,79.15654276944825,10.0,10.0,10.0,25
13,10,37,3.224184660504177,3.5667606567449495,95.87623290954531,88.99224762141797,85.02633377111304,76.8265418935305,11.0,10.0,10.0,26
13,10,38,3.296722629395881,3.644842283488813,97.70906618267054,89.82854331403612,86.65175321969082,77.54851159068473,12.0,10.0,10.0,24
13,10,39,3.2242654378113738,3.5836585146816593,98.06059917288506,90.67815618691235,86.96350473985888,78.28197793989959,12.0,10.0,11.0,20
13,10,40,3.242645992230864,3.587525750352533,95.87556435612198,89.09697542592015,85.0257408749928,76.91695285937364,12.0,11.0,11.0,26
13,10,41,3.267394638648336,3.589133083697098,97.53359059145295,91.63510994236178,86.49613544315982,79.1081111115885,12.0,11.0,10.0,26
13,10,42,3.213296290985381,3.5678752665179165,97.86408520176067,90.94524289798996,86.7892294059993,78.51255250056357,11.0,11.0,11.0,26
13,10,43,3.2492658507759913,3.5939690115914957,96.2690426250145,89.45038970405773,85.3746909078346,77.22205355714019,12.0,10.0,10.0,26
13,10,44,3.2407798337426907,3.580234871427752,96.00253022694815,88.82096558842852,85.13833856665003,76.67867501034925,14.0,10.0,11.0,26
13,10,45,3.2426330118804643,3.62927250619456,97.29055277520763,90.76489720719263,86.28060116677067,78.35686100900466,12.0,10.0,10.0,22
13,10,46,3.244589105920783,3.5751675441753092,96.58265658457084,89.82910917967493,85.65281453025182,77.5490000995309,10.0,10.0,10.0,26
13,10,47,3.2279351249138006,3.5718511545487845,96.1844929977467,89.10999727458142,85.29970939667034,76.92819455321153,12.0,10.0,11.0,26
13,10,48,3.2137329113660673,3.57116894578341,98.02419119912629,90.39145611806259,86.93121689922518,78.03447127005948,10.0,10.0,10.0,26
13,10,49,3.2303504560386394,3.5729258211362915,97.58057446333238,89.91560171172128,86.53780235320676,77.62366865004336,12.0,10.0,10.0,20
13,10,50,3.285373064647824,3.624620017292358,97.53572211811516,89.6130715723631,86.49802575415687,77.36249596313324,11.0,11.0,10.0,26
13,10,51,3.2435293944588053,3.586665780777076,96.06386317632573,89.584302529611,85.19273073107584,77.33765979900313,12.0,10.0,10.0,26
13,10,52,3.2284817677199578,3.589587572039256,97.85605746796742,90.83837679796272,86.78211013616341,78.4202955553781,10.0,10.0,10.0,26
